04/04/2012	ATN	8212	LPA	FUE	12:20	13:00
04/04/2012	ATN	8622	SPC	TFN	13:00	13:30
04/04/2012	ATN	158	TFN	LPA	13:00	13:30
04/04/2012	ATN	8147	LPA	TFN	13:00	13:30
04/04/2012	ATB	470	TFN	ACE	13:00	13:50
04/04/2012	ATN	8663	TFN	VDE	13:10	13:50
04/04/2012	ATN	8213	FUE	LPA	13:30	14:10
04/04/2012	ATN	8513	ACE	LPA	13:30	14:15
04/04/2012	ATN	8518	LPA	ACE	13:30	14:15
04/04/2012	ATB	135	LPA	TFN	14:00	14:30
04/04/2012	ATN	8160	TFN	LPA	14:00	14:30
04/04/2012	ATC	8631	TFN	SPC	14:00	14:30
04/04/2012	ATN	420	TFN	FUE	14:15	15:05
04/04/2012	ATB	471	ACE	TFN	14:20	15:10
04/04/2012	ATN	8664	VDE	TFN	14:20	15:00
04/04/2012	ATN	214	LPA	FUE	14:40	15:20
04/04/2012	ATN	8519	ACE	LPA	14:45	15:30
04/04/2012	ATN	8522	LPA	ACE	14:50	15:35
04/04/2012	ATB	167	LPA	TFN	15:00	15:30
04/04/2012	ATB	166	TFN	LPA	15:00	15:30
04/04/2012	ATN	8633	TFN	SPC	15:00	15:30
04/04/2012	ATC	8632	SPC	TFN	15:00	15:30
04/04/2012	ATN	8168	TFN	LPA	15:30	16:00
04/04/2012	ATN	8673	TFN	VDE	15:30	16:10
04/04/2012	ATN	8171	LPA	TFN	15:30	16:00
04/04/2012	ATN	421	FUE	TFN	15:35	16:25
04/04/2012	ATN	8220	LPA	FUE	15:50	16:30
04/04/2012	ATN	221	FUE	LPA	15:50	16:30
04/04/2012	ATN	8634	SPC	TFN	16:00	16:30
04/04/2012	ATB	169	LPA	TFN	16:00	16:30
04/04/2012	ATB	170	TFN	LPA	16:00	16:30
04/04/2012	ATN	8523	ACE	LPA	16:00	16:45
04/04/2012	ATN	8524	LPA	ACE	16:00	16:45
04/04/2012	ATC	8635	TFN	SPC	16:00	16:30
04/04/2012	ATN	8172	TFN	LPA	16:30	17:00
04/04/2012	ATN	8165	LPA	TFN	16:30	17:00
04/04/2012	ATN	8674	VDE	TFN	16:40	17:20
04/04/2012	ATN	8474	TFN	ACE	16:55	17:45
04/04/2012	ATB	178	TFN	LPA	17:00	17:30
04/04/2012	ATN	224	LPA	FUE	17:00	17:40
04/04/2012	ATN	8219	FUE	LPA	17:00	17:40
04/04/2012	ATB	173	LPA	TFN	17:00	17:30
04/04/2012	ATC	8636	SPC	TFN	17:00	17:30
04/04/2012	ATN	8530	LPA	ACE	17:15	18:00
04/04/2012	ATN	8525	ACE	LPA	17:15	18:00
04/04/2012	ATB	186	TFN	LPA	18:00	18:30
04/04/2012	ATB	484	TFN	ACE	18:00	18:50
04/04/2012	ATN	8179	LPA	TFN	18:00	18:30
04/04/2012	ATC	8639	TFN	SPC	18:00	18:30
04/04/2012	ATN	225	FUE	LPA	18:10	18:50
04/04/2012	ATN	8228	LPA	FUE	18:10	18:50
04/04/2012	ATN	8428	TFN	FUE	18:10	19:00
04/04/2012	ATN	8475	ACE	TFN	18:15	19:05
04/04/2012	ATN	8531	ACE	LPA	18:30	19:15
04/04/2012	ATN	8536	LPA	ACE	18:30	19:15
04/04/2012	ATN	8188	TFN	LPA	19:00	19:30
04/04/2012	ATN	191	LPA	TFN	19:00	19:30
04/04/2012	ATB	641	TFN	SPC	19:00	19:30
04/04/2012	ATC	8640	SPC	TFN	19:00	19:30
04/04/2012	ATC	8317	LPA	SPC	19:00	19:50
04/04/2012	ATN	234	LPA	FUE	19:20	20:00
04/04/2012	ATN	8231	FUE	LPA	19:20	20:00
04/04/2012	ATB	485	ACE	TFN	19:20	20:10
04/04/2012	ATN	8627	TFN	SPC	19:25	19:55
04/04/2012	ATN	8429	FUE	TFN	19:30	20:20
04/04/2012	ATN	8538	LPA	ACE	19:45	20:30
04/04/2012	ATN	8537	ACE	LPA	19:45	20:30
04/04/2012	ATN	8195	LPA	TFN	20:00	20:30
04/04/2012	ATN	192	TFN	LPA	20:00	20:30
04/04/2012	ATB	642	SPC	TFN	20:00	20:30
04/04/2012	ATC	8318	SPC	LPA	20:20	21:10
04/04/2012	ATN	235	FUE	LPA	20:25	21:05
05/04/2012	ATN	8200	LPA	FUE	06:00	06:40
05/04/2012	ATB	101	LPA	TFN	06:00	06:30
05/04/2012	ATN	8503	ACE	LPA	06:00	06:45
05/04/2012	ATN	8500	LPA	ACE	06:00	06:45
05/04/2012	ATN	8414	TFN	FUE	06:15	07:05
05/04/2012	ATN	8106	TFN	LPA	06:15	06:45
05/04/2012	ATN	8452	TFN	ACE	06:15	07:05
05/04/2012	ATC	8303	LPA	SPC	06:20	07:10
05/04/2012	ATB	655	TFN	VDE	06:30	07:10
05/04/2012	ATN	605	TFN	SPC	06:30	07:00
05/04/2012	ATN	103	LPA	TFN	06:30	07:00
05/04/2012	ATC	8100	TFN	LPA	06:30	07:00
05/04/2012	ATB	107	LPA	TFN	07:00	07:30
05/04/2012	ATN	8203	FUE	LPA	07:00	07:40
05/04/2012	ATB	102	TFN	LPA	07:00	07:30
05/04/2012	ATN	236	LPA	FUE	07:00	07:40
05/04/2012	ATB	607	TFN	SPC	07:00	07:30
05/04/2012	ATN	8604	SPC	TFN	07:10	07:40
05/04/2012	ATN	8501	ACE	LPA	07:15	08:00
05/04/2012	ATN	8504	LPA	ACE	07:15	08:00
05/04/2012	ATN	105	LPA	TFN	07:30	08:00
05/04/2012	ATN	606	SPC	TFN	07:30	08:00
05/04/2012	ATN	104	TFN	LPA	07:30	08:00
05/04/2012	ATN	8453	ACE	TFN	07:35	08:25
05/04/2012	ATN	8415	FUE	TFN	07:35	08:25
05/04/2012	ATB	656	VDE	TFN	07:40	08:20
05/04/2012	ATC	8304	SPC	LPA	07:40	08:30
05/04/2012	ATN	8108	TFN	LPA	08:00	08:30
05/04/2012	ATB	119	LPA	TFN	08:00	08:30
05/04/2012	ATN	237	FUE	LPA	08:00	08:40
05/04/2012	ATB	608	SPC	TFN	08:00	08:30
05/04/2012	ATN	8208	LPA	FUE	08:10	08:50
05/04/2012	ATN	112	TFN	LPA	08:30	09:00
05/04/2012	ATN	111	LPA	TFN	08:30	09:00
05/04/2012	ATN	8590	LPA	ACE	08:30	09:15
05/04/2012	ATN	8505	ACE	LPA	08:30	09:15
05/04/2012	ATN	611	TFN	SPC	08:30	09:00
05/04/2012	ATB	659	TFN	VDE	08:50	09:30
05/04/2012	ATN	8412	TFN	FUE	08:55	09:45
05/04/2012	ATN	8109	LPA	TFN	09:00	09:30
05/04/2012	ATB	120	TFN	LPA	09:00	09:30
05/04/2012	ATN	8468	TFN	ACE	09:00	09:50
05/04/2012	ATB	609	TFN	SPC	09:00	09:30
05/04/2012	ATN	210	LPA	FUE	09:00	09:40
05/04/2012	ATN	8209	FUE	LPA	09:10	09:50
05/04/2012	ATN	6200	LPA	RAK	09:30	11:30
05/04/2012	ATN	612	SPC	TFN	09:30	10:00
05/04/2012	ATN	510	LPA	ACE	09:45	10:30
05/04/2012	ATN	8591	ACE	LPA	09:45	10:30
05/04/2012	ATB	660	VDE	TFN	09:50	10:30
05/04/2012	ATB	610	SPC	TFN	09:50	10:20
05/04/2012	ATN	8617	TFN	SPC	10:00	10:30
05/04/2012	ATB	110	TFN	LPA	10:00	10:30
05/04/2012	ATC	8127	LPA	TFN	10:00	10:30
05/04/2012	ATN	211	FUE	LPA	10:10	10:50
05/04/2012	ATN	8469	ACE	TFN	10:15	11:05
05/04/2012	ATN	8413	FUE	TFN	10:15	11:05
05/04/2012	ATN	8206	LPA	FUE	10:20	11:00
05/04/2012	ATN	8618	SPC	TFN	11:00	11:30
05/04/2012	ATN	132	TFN	LPA	11:00	11:30
05/04/2012	ATN	511	ACE	LPA	11:00	11:45
05/04/2012	ATC	8129	LPA	TFN	11:00	11:30
05/04/2012	ATN	8207	FUE	LPA	11:30	12:10
05/04/2012	ATN	8621	TFN	SPC	12:00	12:30
05/04/2012	ATN	8145	LPA	TFN	12:00	12:30
05/04/2012	ATC	8134	TFN	LPA	12:00	12:30
05/04/2012	ATN	6201	RAK	LPA	12:15	14:15
05/04/2012	ATN	8512	LPA	ACE	12:15	13:00
05/04/2012	ATB	212	LPA	FUE	12:20	13:00
05/04/2012	ATN	8158	TFN	LPA	13:00	13:30
05/04/2012	ATN	8470	TFN	ACE	13:00	13:50
05/04/2012	ATN	8622	SPC	TFN	13:00	13:30
05/04/2012	ATC	8147	LPA	TFN	13:00	13:30
05/04/2012	ATB	663	TFN	VDE	13:10	13:50
05/04/2012	ATB	213	FUE	LPA	13:30	14:10
05/04/2012	ATN	8518	LPA	ACE	13:30	14:15
05/04/2012	ATN	8513	ACE	LPA	13:30	14:15
05/04/2012	ATN	8135	LPA	TFN	14:00	14:30
05/04/2012	ATN	8631	TFN	SPC	14:00	14:30
05/04/2012	ATC	8160	TFN	LPA	14:00	14:30
05/04/2012	ATN	8420	TFN	FUE	14:15	15:05
05/04/2012	ATN	8471	ACE	TFN	14:20	15:10
05/04/2012	ATB	664	VDE	TFN	14:20	15:00
05/04/2012	ATB	214	LPA	FUE	14:40	15:20
05/04/2012	ATN	8519	ACE	LPA	14:45	15:30
05/04/2012	ATN	8522	LPA	ACE	14:50	15:35
05/04/2012	ATN	8633	TFN	SPC	15:00	15:30
05/04/2012	ATB	166	TFN	LPA	15:00	15:30
05/04/2012	ATN	8632	SPC	TFN	15:00	15:30
05/04/2012	ATN	167	LPA	TFN	15:00	15:30
05/04/2012	ATB	171	LPA	TFN	15:30	16:00
05/04/2012	ATB	673	TFN	VDE	15:30	16:10
05/04/2012	ATC	8168	TFN	LPA	15:30	16:00
05/04/2012	ATN	8421	FUE	TFN	15:35	16:25
05/04/2012	ATB	221	FUE	LPA	15:50	16:30
05/04/2012	ATC	8220	LPA	FUE	15:50	16:30
05/04/2012	ATN	8634	SPC	TFN	16:00	16:30
05/04/2012	ATN	170	TFN	LPA	16:00	16:30
05/04/2012	ATN	8523	ACE	LPA	16:00	16:45
05/04/2012	ATN	8524	LPA	ACE	16:00	16:45
05/04/2012	ATB	169	LPA	TFN	16:00	16:30
05/04/2012	ATN	8635	TFN	SPC	16:00	16:30
05/04/2012	ATB	172	TFN	LPA	16:30	17:00
05/04/2012	ATC	8165	LPA	TFN	16:30	17:00
05/04/2012	ATB	674	VDE	TFN	16:40	17:20
05/04/2012	ATN	8474	TFN	ACE	16:55	17:45
05/04/2012	ATB	224	LPA	FUE	17:00	17:40
05/04/2012	ATN	8637	TFN	SPC	17:00	17:30
05/04/2012	ATN	8636	SPC	TFN	17:00	17:30
05/04/2012	ATN	173	LPA	TFN	17:00	17:30
05/04/2012	ATN	8178	TFN	LPA	17:00	17:30
05/04/2012	ATC	8219	FUE	LPA	17:00	17:40
05/04/2012	ATN	8530	LPA	ACE	17:15	18:00
05/04/2012	ATN	8525	ACE	LPA	17:15	18:00
05/04/2012	ATB	175	LPA	TFN	17:30	18:00
05/04/2012	ATB	174	TFN	LPA	17:30	18:00
05/04/2012	ATN	8638	SPC	TFN	18:00	18:30
05/04/2012	ATN	484	TFN	ACE	18:00	18:50
05/04/2012	ATN	186	TFN	LPA	18:00	18:30
05/04/2012	ATN	8179	LPA	TFN	18:00	18:30
05/04/2012	ATN	8639	TFN	SPC	18:00	18:30
05/04/2012	ATB	225	FUE	LPA	18:10	18:50
05/04/2012	ATB	428	TFN	FUE	18:10	19:00
05/04/2012	ATN	228	LPA	FUE	18:10	18:50
05/04/2012	ATN	8475	ACE	TFN	18:15	19:05
05/04/2012	ATN	8531	ACE	LPA	18:30	19:15
05/04/2012	ATN	8536	LPA	ACE	18:30	19:15
05/04/2012	ATB	188	TFN	LPA	19:00	19:30
05/04/2012	ATN	8641	TFN	SPC	19:00	19:30
05/04/2012	ATN	8640	SPC	TFN	19:00	19:30
05/04/2012	ATN	191	LPA	TFN	19:00	19:30
05/04/2012	ATC	8317	LPA	SPC	19:00	19:50
05/04/2012	ATB	234	LPA	FUE	19:20	20:00
05/04/2012	ATN	485	ACE	TFN	19:20	20:10
05/04/2012	ATN	231	FUE	LPA	19:20	20:00
05/04/2012	ATN	8627	TFN	SPC	19:25	19:55
05/04/2012	ATB	429	FUE	TFN	19:30	20:20
05/04/2012	ATN	8537	ACE	LPA	19:45	20:30
05/04/2012	ATN	8538	LPA	ACE	19:45	20:30
05/04/2012	ATN	8642	SPC	TFN	20:00	20:30
05/04/2012	ATB	195	LPA	TFN	20:00	20:30
05/04/2012	ATN	192	TFN	LPA	20:00	20:30
05/04/2012	ATC	8318	SPC	LPA	20:20	21:10
05/04/2012	ATB	235	FUE	LPA	20:25	21:05
06/04/2012	ATB	101	LPA	TFN	06:00	06:30
06/04/2012	ATN	500	LPA	ACE	06:00	06:45
06/04/2012	ATN	8200	LPA	FUE	06:00	06:40
06/04/2012	ATN	8503	ACE	LPA	06:00	06:45
06/04/2012	ATB	414	TFN	FUE	06:15	07:05
06/04/2012	ATN	8106	TFN	LPA	06:15	06:45
06/04/2012	ATN	8452	TFN	ACE	06:15	07:05
06/04/2012	ATB	303	LPA	SPC	06:20	07:10
06/04/2012	ATN	8103	LPA	TFN	06:30	07:00
06/04/2012	ATB	605	TFN	SPC	06:30	07:00
06/04/2012	ATC	8655	TFN	VDE	06:30	07:10
06/04/2012	ATB	102	TFN	LPA	07:00	07:30
06/04/2012	ATN	236	LPA	FUE	07:00	07:40
06/04/2012	ATN	8203	FUE	LPA	07:00	07:40
06/04/2012	ATN	607	TFN	SPC	07:00	07:30
06/04/2012	ATC	8107	LPA	TFN	07:00	07:30
06/04/2012	ATN	8604	SPC	TFN	07:10	07:40
06/04/2012	ATN	8504	LPA	ACE	07:15	08:00
06/04/2012	ATN	501	ACE	LPA	07:15	08:00
06/04/2012	ATN	8104	TFN	LPA	07:30	08:00
06/04/2012	ATB	606	SPC	TFN	07:30	08:00
06/04/2012	ATB	415	FUE	TFN	07:35	08:25
06/04/2012	ATN	8453	ACE	TFN	07:35	08:25
06/04/2012	ATB	304	SPC	LPA	07:40	08:30
06/04/2012	ATC	8656	VDE	TFN	07:40	08:20
06/04/2012	ATN	237	FUE	LPA	08:00	08:40
06/04/2012	ATN	608	SPC	TFN	08:00	08:30
06/04/2012	ATN	8119	LPA	TFN	08:00	08:30
06/04/2012	ATC	8108	TFN	LPA	08:00	08:30
06/04/2012	ATN	8208	LPA	FUE	08:10	08:50
06/04/2012	ATN	590	LPA	ACE	08:30	09:15
06/04/2012	ATN	8505	ACE	LPA	08:30	09:15
06/04/2012	ATN	8204	LPA	FUE	08:50	09:30
06/04/2012	ATC	8659	TFN	VDE	08:55	09:35
06/04/2012	ATN	8468	TFN	ACE	09:00	09:50
06/04/2012	ATN	120	TFN	LPA	09:00	09:30
06/04/2012	ATN	8609	TFN	SPC	09:00	09:30
06/04/2012	ATC	8109	LPA	TFN	09:00	09:30
06/04/2012	ATN	8209	FUE	LPA	09:10	09:50
06/04/2012	ATN	591	ACE	LPA	09:45	10:30
06/04/2012	ATN	8510	LPA	ACE	09:45	10:30
06/04/2012	ATN	8610	SPC	TFN	09:50	10:20
06/04/2012	ATC	8660	VDE	TFN	09:55	10:35
06/04/2012	ATN	8110	TFN	LPA	10:00	10:30
06/04/2012	ATB	617	TFN	SPC	10:00	10:30
06/04/2012	ATN	127	LPA	TFN	10:00	10:30
06/04/2012	ATN	8215	FUE	LPA	10:00	10:40
06/04/2012	ATN	8469	ACE	TFN	10:15	11:05
06/04/2012	ATB	206	LPA	FUE	10:20	11:00
06/04/2012	ATB	661	TFN	VDE	10:50	11:30
06/04/2012	ATN	8129	LPA	TFN	11:00	11:30
06/04/2012	ATB	618	SPC	TFN	11:00	11:30
06/04/2012	ATN	8511	ACE	LPA	11:00	11:45
06/04/2012	ATN	8132	TFN	LPA	11:00	11:30
06/04/2012	ATC	8619	TFN	SPC	11:00	11:30
06/04/2012	ATB	508	LPA	ACE	11:00	11:45
06/04/2012	ATB	207	FUE	LPA	11:30	12:10
06/04/2012	ATN	6100	LPA	EUN	11:30	12:15
06/04/2012	ATN	8464	TFN	ACE	11:35	12:25
06/04/2012	ATN	416	TFN	FUE	11:35	12:25
06/04/2012	ATB	621	TFN	SPC	12:00	12:30
06/04/2012	ATN	8145	LPA	TFN	12:00	12:30
06/04/2012	ATB	662	VDE	TFN	12:00	12:40
06/04/2012	ATC	8620	SPC	TFN	12:00	12:30
06/04/2012	ATC	8134	TFN	LPA	12:00	12:30
06/04/2012	ATB	507	ACE	LPA	12:15	13:00
06/04/2012	ATN	512	LPA	ACE	12:15	13:00
06/04/2012	ATN	212	LPA	FUE	12:20	13:00
06/04/2012	ATN	6101	EUN	LPA	12:45	13:30
06/04/2012	ATN	8465	ACE	TFN	12:55	13:45
06/04/2012	ATN	417	FUE	TFN	12:55	13:45
06/04/2012	ATN	8629	TFN	SPC	13:00	13:30
06/04/2012	ATB	622	SPC	TFN	13:00	13:30
06/04/2012	ATN	147	LPA	TFN	13:00	13:30
06/04/2012	ATC	8158	TFN	LPA	13:00	13:30
06/04/2012	ATC	8309	LPA	SPC	13:00	13:50
06/04/2012	ATB	663	TFN	VDE	13:10	13:50
06/04/2012	ATN	8216	LPA	FUE	13:30	14:10
06/04/2012	ATN	213	FUE	LPA	13:30	14:10
06/04/2012	ATN	513	ACE	LPA	13:30	14:15
06/04/2012	ATN	8518	LPA	ACE	13:30	14:15
06/04/2012	ATN	8168	TFN	LPA	13:30	14:00
06/04/2012	ATN	8630	SPC	TFN	14:00	14:30
06/04/2012	ATB	631	TFN	SPC	14:00	14:30
06/04/2012	ATN	160	TFN	LPA	14:00	14:30
06/04/2012	ATN	8506	LPA	ACE	14:00	14:45
06/04/2012	ATC	8135	LPA	TFN	14:00	14:30
06/04/2012	ATC	8310	SPC	LPA	14:10	15:00
06/04/2012	ATN	8420	TFN	FUE	14:15	15:05
06/04/2012	ATB	664	VDE	TFN	14:20	15:00
06/04/2012	ATN	8177	LPA	TFN	14:30	15:00
06/04/2012	ATN	214	LPA	FUE	14:40	15:20
06/04/2012	ATN	8217	FUE	LPA	14:40	15:20
06/04/2012	ATN	522	LPA	ACE	14:45	15:30
06/04/2012	ATN	8519	ACE	LPA	14:45	15:30
06/04/2012	ATN	8633	TFN	SPC	15:00	15:30
06/04/2012	ATB	167	LPA	TFN	15:00	15:30
06/04/2012	ATB	632	SPC	TFN	15:00	15:30
06/04/2012	ATN	8166	TFN	LPA	15:00	15:30
06/04/2012	ATN	311	LPA	SPC	15:00	15:50
06/04/2012	ATN	8521	ACE	LPA	15:15	16:00
06/04/2012	ATN	472	TFN	ACE	15:30	16:20
06/04/2012	ATB	673	TFN	VDE	15:30	16:10
06/04/2012	ATC	8171	LPA	TFN	15:30	16:00
06/04/2012	ATN	8421	FUE	TFN	15:35	16:25
06/04/2012	ATN	221	FUE	LPA	15:50	16:30
06/04/2012	ATN	8220	LPA	FUE	15:50	16:30
06/04/2012	ATN	8634	SPC	TFN	16:00	16:30
06/04/2012	ATB	170	TFN	LPA	16:00	16:30
06/04/2012	ATN	523	ACE	LPA	16:00	16:45
06/04/2012	ATB	635	TFN	SPC	16:00	16:30
06/04/2012	ATN	8524	LPA	ACE	16:00	16:45
06/04/2012	ATN	8169	LPA	TFN	16:00	16:30
06/04/2012	ATN	312	SPC	LPA	16:20	17:10
06/04/2012	ATB	222	LPA	FUE	16:30	17:10
06/04/2012	ATN	8526	LPA	ACE	16:30	17:15
06/04/2012	ATN	8643	TFN	SPC	16:30	17:00
06/04/2012	ATC	8172	TFN	LPA	16:30	17:00
06/04/2012	ATB	674	VDE	TFN	16:40	17:20
06/04/2012	ATN	473	ACE	TFN	16:50	17:40
06/04/2012	ATN	8474	TFN	ACE	16:55	17:45
06/04/2012	ATN	8428	TFN	FUE	16:55	17:45
06/04/2012	ATB	173	LPA	TFN	17:00	17:30
06/04/2012	ATN	224	LPA	FUE	17:00	17:40
06/04/2012	ATB	636	SPC	TFN	17:00	17:30
06/04/2012	ATN	8637	TFN	SPC	17:00	17:30
06/04/2012	ATN	8219	FUE	LPA	17:00	17:40
06/04/2012	ATC	8178	TFN	LPA	17:00	17:30
06/04/2012	ATN	530	LPA	ACE	17:15	18:00
06/04/2012	ATN	8525	ACE	LPA	17:15	18:00
06/04/2012	ATC	8226	LPA	FUE	17:20	18:00
06/04/2012	ATN	175	LPA	TFN	17:30	18:00
06/04/2012	ATN	8644	SPC	TFN	17:30	18:00
06/04/2012	ATB	227	FUE	LPA	17:40	18:20
06/04/2012	ATB	186	TFN	LPA	18:00	18:30
06/04/2012	ATB	639	TFN	SPC	18:00	18:30
06/04/2012	ATB	484	TFN	ACE	18:00	18:50
06/04/2012	ATN	8638	SPC	TFN	18:00	18:30
06/04/2012	ATC	8179	LPA	TFN	18:00	18:30
06/04/2012	ATN	225	FUE	LPA	18:10	18:50
06/04/2012	ATN	422	TFN	FUE	18:10	19:00
06/04/2012	ATN	8228	LPA	FUE	18:10	18:50
06/04/2012	ATN	8475	ACE	TFN	18:15	19:05
06/04/2012	ATN	8429	FUE	TFN	18:15	19:05
06/04/2012	ATN	8529	ACE	LPA	18:15	19:00
06/04/2012	ATN	531	ACE	LPA	18:30	19:15
06/04/2012	ATN	8536	LPA	ACE	18:30	19:15
06/04/2012	ATN	176	TFN	LPA	18:30	19:00
06/04/2012	ATN	8645	TFN	SPC	18:30	19:00
06/04/2012	ATC	8229	FUE	LPA	18:30	19:10
06/04/2012	ATB	191	LPA	TFN	19:00	19:30
06/04/2012	ATB	317	LPA	SPC	19:00	19:50
06/04/2012	ATB	640	SPC	TFN	19:00	19:30
06/04/2012	ATN	8188	TFN	LPA	19:00	19:30
06/04/2012	ATC	8641	TFN	SPC	19:00	19:30
06/04/2012	ATN	234	LPA	FUE	19:20	20:00
06/04/2012	ATN	8231	FUE	LPA	19:20	20:00
06/04/2012	ATB	485	ACE	TFN	19:20	20:10
06/04/2012	ATN	8627	TFN	SPC	19:25	19:55
06/04/2012	ATN	423	FUE	TFN	19:30	20:20
06/04/2012	ATN	8646	SPC	TFN	19:30	20:00
06/04/2012	ATN	230	LPA	FUE	19:40	20:20
06/04/2012	ATN	538	LPA	ACE	19:45	20:30
06/04/2012	ATN	8537	ACE	LPA	19:45	20:30
06/04/2012	ATB	192	TFN	LPA	20:00	20:30
06/04/2012	ATN	8195	LPA	TFN	20:00	20:30
06/04/2012	ATC	8642	SPC	TFN	20:00	20:30
06/04/2012	ATB	318	SPC	LPA	20:20	21:10
06/04/2012	ATN	235	FUE	LPA	20:25	21:05
06/04/2012	ATN	233	FUE	LPA	20:50	21:30
06/04/2012	ATN	549	ACE	LPA	20:55	21:40
06/04/2012	ATN	8540	LPA	ACE	21:00	21:45
07/04/2012	ATN	8200	LPA	FUE	06:00	06:40
07/04/2012	ATN	500	LPA	ACE	06:00	06:45
07/04/2012	ATN	8452	TFN	ACE	06:15	07:05
07/04/2012	ATB	414	TFN	FUE	06:15	07:05
07/04/2012	ATB	303	LPA	SPC	06:20	07:10
07/04/2012	ATN	605	TFN	SPC	06:30	07:00
07/04/2012	ATC	8655	TFN	VDE	06:30	07:10
07/04/2012	ATN	8604	SPC	TFN	07:00	07:30
07/04/2012	ATB	107	LPA	TFN	07:00	07:30
07/04/2012	ATN	8203	FUE	LPA	07:00	07:40
07/04/2012	ATN	8102	TFN	LPA	07:00	07:30
07/04/2012	ATN	501	ACE	LPA	07:15	08:00
07/04/2012	ATN	606	SPC	TFN	07:30	08:00
07/04/2012	ATN	8453	ACE	TFN	07:35	08:25
07/04/2012	ATB	415	FUE	TFN	07:35	08:25
07/04/2012	ATB	304	SPC	LPA	07:40	08:30
07/04/2012	ATC	8656	VDE	TFN	07:40	08:20
07/04/2012	ATN	8108	TFN	LPA	08:00	08:30
07/04/2012	ATN	119	LPA	TFN	08:00	08:30
07/04/2012	ATN	8208	LPA	FUE	08:10	08:50
07/04/2012	ATN	590	LPA	ACE	08:30	09:15
07/04/2012	ATN	8505	ACE	LPA	08:30	09:15
07/04/2012	ATN	611	TFN	SPC	08:30	09:00
07/04/2012	ATC	8659	TFN	VDE	08:55	09:35
07/04/2012	ATN	8109	LPA	TFN	09:00	09:30
07/04/2012	ATN	615	TFN	SPC	09:00	09:30
07/04/2012	ATN	8468	TFN	ACE	09:00	09:50
07/04/2012	ATB	120	TFN	LPA	09:00	09:30
07/04/2012	ATN	8209	FUE	LPA	09:10	09:50
07/04/2012	ATN	612	SPC	TFN	09:30	10:00
07/04/2012	ATN	591	ACE	LPA	09:45	10:30
07/04/2012	ATN	510	LPA	ACE	09:45	10:30
07/04/2012	ATC	8660	VDE	TFN	09:55	10:35
07/04/2012	ATB	110	TFN	LPA	10:00	10:30
07/04/2012	ATN	616	SPC	TFN	10:00	10:30
07/04/2012	ATB	127	LPA	TFN	10:00	10:30
07/04/2012	ATN	8469	ACE	TFN	10:15	11:05
07/04/2012	ATN	8206	LPA	FUE	10:20	11:00
07/04/2012	ATN	617	TFN	SPC	10:30	11:00
07/04/2012	ATB	508	LPA	ACE	11:00	11:45
07/04/2012	ATN	511	ACE	LPA	11:00	11:45
07/04/2012	ATN	8207	FUE	LPA	11:30	12:10
07/04/2012	ATN	618	SPC	TFN	11:30	12:00
07/04/2012	ATC	8416	TFN	FUE	11:35	12:25
07/04/2012	ATN	8621	TFN	SPC	12:00	12:30
07/04/2012	ATN	8145	LPA	TFN	12:00	12:30
07/04/2012	ATB	134	TFN	LPA	12:00	12:30
07/04/2012	ATB	507	ACE	LPA	12:15	13:00
07/04/2012	ATN	512	LPA	ACE	12:15	13:00
07/04/2012	ATB	212	LPA	FUE	12:20	13:00
07/04/2012	ATC	8417	FUE	TFN	12:55	13:45
07/04/2012	ATN	8622	SPC	TFN	13:00	13:30
07/04/2012	ATN	158	TFN	LPA	13:00	13:30
07/04/2012	ATB	147	LPA	TFN	13:00	13:30
07/04/2012	ATB	213	FUE	LPA	13:30	14:10
07/04/2012	ATN	8631	TFN	SPC	14:00	14:30
07/04/2012	ATN	135	LPA	TFN	14:00	14:30
07/04/2012	ATN	8522	LPA	ACE	14:00	14:45
07/04/2012	ATN	160	TFN	LPA	14:00	14:30
07/04/2012	ATC	8470	TFN	ACE	14:15	15:05
07/04/2012	ATN	214	LPA	FUE	14:40	15:20
07/04/2012	ATN	8632	SPC	TFN	15:00	15:30
07/04/2012	ATB	633	TFN	SPC	15:00	15:30
07/04/2012	ATN	8513	ACE	LPA	15:15	16:00
07/04/2012	ATN	8673	TFN	VDE	15:30	16:10
07/04/2012	ATC	8471	ACE	TFN	15:35	16:25
07/04/2012	ATN	221	FUE	LPA	15:50	16:30
07/04/2012	ATN	8170	TFN	LPA	16:00	16:30
07/04/2012	ATN	523	ACE	LPA	16:00	16:45
07/04/2012	ATN	169	LPA	TFN	16:00	16:30
07/04/2012	ATN	8635	TFN	SPC	16:00	16:30
07/04/2012	ATB	634	SPC	TFN	16:00	16:30
07/04/2012	ATN	8530	LPA	ACE	16:30	17:15
07/04/2012	ATN	8674	VDE	TFN	16:40	17:20
07/04/2012	ATN	8173	LPA	TFN	17:00	17:30
07/04/2012	ATN	8636	SPC	TFN	17:00	17:30
07/04/2012	ATN	178	TFN	LPA	17:00	17:30
07/04/2012	ATN	224	LPA	FUE	17:00	17:40
07/04/2012	ATC	8637	TFN	SPC	17:00	17:30
07/04/2012	ATN	8531	ACE	LPA	17:45	18:30
07/04/2012	ATB	179	LPA	TFN	18:00	18:30
07/04/2012	ATN	186	TFN	LPA	18:00	18:30
07/04/2012	ATN	8484	TFN	ACE	18:00	18:50
07/04/2012	ATC	8638	SPC	TFN	18:00	18:30
07/04/2012	ATN	8420	TFN	FUE	18:10	19:00
